nomor_pkk,nomor_spb
PKK.DN.IDBDJ.2501.003279,SPB.IDBDJ.0125.0003767
PKK.DN.IDBDJ.2501.003280,SPB.IDBDJ.0125.0003766
PKK.LN.IDGRE.2501.000780,SPB.IDGRE.0125.0000861
PKK.DN.IDBDJ.2501.003410,SPB.IDBDJ.0125.0003768
PKK.DN.IDKBU.2501.000791,SPB.IDKBU.0125.0000776
PKK.DN.IDBDJ.2501.003405,SPB.IDBDJ.0125.0003765
PKK.DN.IDBDJ.2501.003406,SPB.IDBDJ.0125.0003764
PKK.DN.IDBDJ.2501.003003,SPB.IDBDJ.0125.0003762
PKK.DN.IDBDJ.2501.003004,SPB.IDBDJ.0125.0003761
PKK.DN.IDBDJ.2501.003495,SPB.IDBDJ.0125.0003759
PKK.DN.IDBDJ.2501.002290,SPB.IDBDJ.0125.0003755
PKK.DN.IDBDJ.2501.002291,SPB.IDBDJ.0125.0003754
PKK.LN.IDSUB.2501.001071,SPB.IDSUB.0125.0001076
PKK.DN.IDKBU.2501.000790,SPB.IDKBU.0125.0000777
PKK.DN.IDBDJ.2501.003512,SPB.IDBDJ.0125.0003763
PKK.DN.IDBDJ.2501.003325,SPB.IDBDJ.0125.0003760
PKK.DN.IDBDJ.2501.003496,SPB.IDBDJ.0125.0003758
PKK.DN.IDBDJ.2501.002883,SPB.IDBDJ.0125.0003757
PKK.DN.IDBDJ.2501.002882,SPB.IDBDJ.0125.0003756
PKK.DN.IDCEB.2501.000051,SPB.IDCEB.0125.0000058
PKK.DN.IDSMQ.2501.000345,SPB.IDSMQ.0125.0000433
PKK.DN.IDSMQ.2501.000344,SPB.IDSMQ.0125.0000432
PKK.DN.IDBDJ.2501.003418,SPB.IDBDJ.0125.0003753
PKK.DN.IDBDJ.2501.003417,SPB.IDBDJ.0125.0003752
PKK.DN.IDBDJ.2501.003556,SPB.IDBDJ.0125.0003750
PKK.DN.IDSUB.2501.001012,SPB.IDSUB.0125.0001073
PKK.DN.IDSUB.2412.000883,SPB.IDSUB.0125.0001072
PKK.DN.IDSMQ.2501.000401,SPB.IDSMQ.0125.0000431
PKK.DN.IDSUB.2501.000976,SPB.IDSUB.0125.0001071
PKK.DN.IDSMQ.2501.000400,SPB.IDSMQ.0125.0000430
PKK.DN.IDSUB.2501.001075,SPB.IDSUB.0125.0001070
PKK.DN.IDCEB.2501.000052,SPB.IDCEB.0125.0000059
PKK.LN.IDSUB.2501.001046,SPB.IDSUB.0125.0001075
PKK.DN.IDSUB.2501.000953,SPB.IDSUB.0125.0001074
PKK.DN.IDBDJ.2501.003554,SPB.IDBDJ.0125.0003751
PKK.DN.IDCXP.2501.000080,SPB.IDCXP.0125.0000086
PKK.DN.IDBDJ.2501.003108,SPB.IDBDJ.0125.0003748
PKK.DN.IDBDJ.2501.003301,SPB.IDBDJ.0125.0003747
PKK.DN.IDGRE.2309.000661,SPB.IDGRE.0125.0000860
PKK.DN.IDSUB.2501.001065,SPB.IDSUB.0125.0001069
PKK.DN.IDSUB.2501.000787,SPB.IDSUB.0125.0001068
PKK.DN.IDSUB.2501.000237,SPB.IDSUB.0125.0001067
PKK.DN.IDKOE.2501.000170,SPB.IDKOE.0125.0000180
PKK.DN.IDGRE.2501.000815,SPB.IDGRE.0125.0000859
PKK.DN.IDGRE.2501.000816,SPB.IDGRE.0125.0000858
PKK.DN.IDBDJ.2412.002877,SPB.IDBDJ.0125.0003744
PKK.DN.IDBDJ.2501.002829,SPB.IDBDJ.0125.0003742
PKK.DN.IDBDJ.2501.003222,SPB.IDBDJ.0125.0003741
PKK.DN.IDBDJ.2501.003109,SPB.IDBDJ.0125.0003740
PKK.DN.IDBDJ.2501.003201,SPB.IDBDJ.0125.0003739
PKK.DN.IDBDJ.2501.003202,SPB.IDBDJ.0125.0003738
PKK.DN.IDBDJ.2501.002833,SPB.IDBDJ.0125.0003737
PKK.DN.IDBDJ.2501.003286,SPB.IDBDJ.0125.0003736
PKK.DN.IDBDJ.2501.003306,SPB.IDBDJ.0125.0003733
PKK.DN.IDBDJ.2501.003435,SPB.IDBDJ.0125.0003732
PKK.DN.IDLBR.2501.000169,SPB.IDLBR.0125.0000172
PKK.DN.IDBDJ.2501.003339,SPB.IDBDJ.0125.0003730
PKK.DN.IDBDJ.2501.003037,SPB.IDBDJ.0125.0003727
PKK.DN.IDBDJ.2501.003368,SPB.IDBDJ.0125.0003724
PKK.DN.IDSUB.2501.000199,SPB.IDSUB.0125.0001066
PKK.DN.IDBDJ.2501.003143,SPB.IDBDJ.0125.0003746
PKK.DN.IDBDJ.2501.003142,SPB.IDBDJ.0125.0003745
PKK.DN.IDBDJ.2501.003224,SPB.IDBDJ.0125.0003743
PKK.DN.IDBDJ.2501.003284,SPB.IDBDJ.0125.0003735
PKK.DN.IDBDJ.2501.003308,SPB.IDBDJ.0125.0003734
PKK.DN.IDBDJ.2501.003434,SPB.IDBDJ.0125.0003731
PKK.DN.IDBDJ.2501.003338,SPB.IDBDJ.0125.0003729
PKK.DN.IDBDJ.2501.003041,SPB.IDBDJ.0125.0003728
PKK.DN.IDBDJ.2501.003437,SPB.IDBDJ.0125.0003726
PKK.DN.IDBDJ.2501.003436,SPB.IDBDJ.0125.0003725
PKK.DN.IDBDJ.2501.002162,SPB.IDBDJ.0125.0003723
PKK.DN.IDBDJ.2501.003141,SPB.IDBDJ.0125.0003719
PKK.DN.IDGRE.2501.000799,SPB.IDGRE.0125.0000857
PKK.DN.IDBDJ.2501.002369,SPB.IDBDJ.0125.0003713
PKK.DN.IDSRG.2501.000167,SPB.IDSRG.0125.0000320
PKK.DN.IDBDJ.2501.003140,SPB.IDBDJ.0125.0003718
PKK.DN.IDSUB.2501.000983,SPB.IDSUB.0125.0001065
PKK.DN.IDSUB.2501.001018,SPB.IDSUB.0125.0001064
PKK.DN.IDSUB.2501.001016,SPB.IDSUB.0125.0001063
PKK.DN.IDBDJ.2501.002527,SPB.IDBDJ.0125.0003716
PKK.DN.IDBDJ.2501.002076,SPB.IDBDJ.0125.0003712
PKK.DN.IDSRG.2501.000168,SPB.IDSRG.0125.0000321
PKK.DN.IDBJU.2501.000123,SPB.IDBJU.0125.0000132
PKK.DN.IDBDJ.2501.002075,SPB.IDBDJ.0125.0003711
PKK.DN.IDCXP.2501.000055,SPB.IDCXP.0125.0000085
PKK.DN.IDKBU.2501.000765,SPB.IDKBU.0125.0000774
PKK.DN.IDKUM.2501.000113,SPB.IDKUM.0125.0000196
PKK.DN.IDKUM.2501.000150,SPB.IDKUM.0125.0000195
PKK.DN.IDKUM.2501.000149,SPB.IDKUM.0125.0000194
PKK.DN.IDSTU.2501.000353,SPB.IDSTU.0125.0000653
PKK.DN.IDBDJ.2501.003393,SPB.IDBDJ.0125.0003707
PKK.DN.IDSTU.2501.000354,SPB.IDSTU.0125.0000654
PKK.DN.IDSRG.2501.000292,SPB.IDSRG.0125.0000319
PKK.DN.IDKBU.2501.000729,SPB.IDKBU.0125.0000771
PKK.DN.IDBDJ.2501.003223,SPB.IDBDJ.0125.0003704
PKK.DN.IDBDJ.2501.003219,SPB.IDBDJ.0125.0003703
PKK.DN.IDKBU.2501.000728,SPB.IDKBU.0125.0000770
PKK.DN.IDBDJ.2501.003380,SPB.IDBDJ.0125.0003702
PKK.DN.IDBDJ.2501.002523,SPB.IDBDJ.0125.0003699
PKK.DN.IDBOA.2501.003296,SPB.IDBOA.0125.0003335
PKK.DN.IDBOA.2501.003291,SPB.IDBOA.0125.0003334
PKK.DN.IDBDJ.2501.003381,SPB.IDBDJ.0125.0003701
PKK.DN.IDBDJ.2501.002522,SPB.IDBDJ.0125.0003700
PKK.DN.IDBDJ.2501.002368,SPB.IDBDJ.0125.0003698
PKK.DN.IDBOA.2501.003145,SPB.IDBOA.0125.0003332
PKK.DN.IDBOA.2501.003146,SPB.IDBOA.0125.0003331
PKK.DN.IDBDJ.2412.003878,SPB.IDBDJ.0125.0003695
PKK.DN.IDBDJ.2501.002284,SPB.IDBDJ.0125.0003697
PKK.DN.IDBDJ.2412.003877,SPB.IDBDJ.0125.0003696
PKK.DN.IDBDJ.2501.001838,SPB.IDBDJ.0125.0003694
PKK.DN.IDBDJ.2501.003295,SPB.IDBDJ.0125.0003692
PKK.DN.IDBDJ.2501.001837,SPB.IDBDJ.0125.0003693
PKK.DN.IDBDJ.2501.003296,SPB.IDBDJ.0125.0003691
PKK.DN.IDGRE.2501.000709,SPB.IDGRE.0125.0000855
PKK.DN.IDGRE.2501.000734,SPB.IDGRE.0125.0000854
PKK.DN.IDGRE.2501.000690,SPB.IDGRE.0125.0000852
PKK.DN.IDGRE.2501.000453,SPB.IDGRE.0125.0000851
PKK.DN.IDBDJ.2501.003169,SPB.IDBDJ.0125.0003688
PKK.DN.IDBDJ.2501.003266,SPB.IDBDJ.0125.0003687
PKK.DN.IDBDJ.2501.003313,SPB.IDBDJ.0125.0003685
PKK.DN.IDBDJ.2501.003314,SPB.IDBDJ.0125.0003684
PKK.DN.IDKUM.2501.000160,SPB.IDKUM.0125.0000193
PKK.DN.IDGRE.2501.000711,SPB.IDGRE.0125.0000856
PKK.DN.IDGRE.2411.000860,SPB.IDGRE.0125.0000853
PKK.DN.IDGRE.2501.000448,SPB.IDGRE.0125.0000850
PKK.DN.IDBDJ.2501.002049,SPB.IDBDJ.0125.0003690
PKK.DN.IDKBU.2501.000506,SPB.IDKBU.0125.0000769
PKK.DN.IDBDJ.2501.003265,SPB.IDBDJ.0125.0003689
PKK.DN.IDBDJ.2501.003170,SPB.IDBDJ.0125.0003686
PKK.DN.IDKBU.2501.000696,SPB.IDKBU.0125.0000768
PKK.LN.IDSUB.2501.001074,SPB.IDSUB.0125.0001059
PKK.DN.IDBDJ.2501.002052,SPB.IDBDJ.0125.0003683
PKK.DN.IDBDJ.2501.003250,SPB.IDBDJ.0125.0003682
PKK.DN.IDSUB.2501.001063,SPB.IDSUB.0125.0001058
PKK.DN.IDBDJ.2501.003249,SPB.IDBDJ.0125.0003681
PKK.DN.IDGRE.2411.000858,SPB.IDGRE.0125.0000849
PKK.DN.IDSTU.2501.000644,SPB.IDSTU.0125.0000648
PKK.DN.IDSRG.2501.000283,SPB.IDSRG.0125.0000318
PKK.DN.IDBDJ.2501.003048,SPB.IDBDJ.0125.0003679
PKK.DN.IDBDJ.2501.003074,SPB.IDBDJ.0125.0003678
PKK.DN.IDSUB.2501.001033,SPB.IDSUB.0125.0001057
PKK.DN.IDBDJ.2501.003523,SPB.IDBDJ.0125.0003676
PKK.DN.IDBDJ.2501.003522,SPB.IDBDJ.0125.0003675
PKK.DN.IDBDJ.2501.003047,SPB.IDBDJ.0125.0003680
PKK.DN.IDBDJ.2501.003075,SPB.IDBDJ.0125.0003677
PKK.DN.IDBDJ.2501.003135,SPB.IDBDJ.0125.0003674
PKK.DN.IDBDJ.2501.003134,SPB.IDBDJ.0125.0003673
PKK.DN.IDSMQ.2501.000217,SPB.IDSMQ.0125.0000429
PKK.DN.IDSMQ.2501.000218,SPB.IDSMQ.0125.0000428
PKK.DN.IDBDJ.2501.003312,SPB.IDBDJ.0125.0003573
PKK.DN.IDSUB.2501.000930,SPB.IDSUB.0125.0001056
PKK.LN.IDSRG.2501.000286,SPB.IDSRG.0125.0000317
PKK.DN.IDBDJ.2412.003903,SPB.IDBDJ.0125.0003670
PKK.DN.IDBDJ.2501.003151,SPB.IDBDJ.0125.0003667
PKK.DN.IDBDJ.2501.003152,SPB.IDBDJ.0125.0003666
PKK.DN.IDSRG.2501.000216,SPB.IDSRG.0125.0000316
PKK.DN.IDGRE.2501.000117,SPB.IDGRE.0125.0000848
PKK.DN.IDGRE.2501.000805,SPB.IDGRE.0125.0000846
PKK.DN.IDSTU.2501.000492,SPB.IDSTU.0125.0000647
PKK.DN.IDGRE.2501.000121,SPB.IDGRE.0125.0000847
PKK.DN.IDGRE.2501.000579,SPB.IDGRE.0125.0000845
PKK.DN.IDBDJ.2501.002706,SPB.IDBDJ.0125.0003659
PKK.DN.IDSUB.2501.001024,SPB.IDSUB.0125.0001054
PKK.LN.IDBOA.2501.002567,SPB.IDBOA.0125.0003308
PKK.DN.IDGRE.2501.000580,SPB.IDGRE.0125.0000844
PKK.DN.IDSUB.2409.000584,SPB.IDSUB.0125.0001055
PKK.DN.IDBDJ.2501.002705,SPB.IDBDJ.0125.0003660
PKK.LN.IDBOA.2501.002567,B9/KSOP II/2279/I/2025
PKK.DN.IDBDJ.2501.002465,SPB.IDBDJ.0125.0003658
PKK.DN.IDBDJ.2501.002521,SPB.IDBDJ.0125.0003656
PKK.DN.IDKUM.2501.000155,SPB.IDKUM.0125.0000192
PKK.DN.IDBDJ.2501.002466,SPB.IDBDJ.0125.0003657
PKK.DN.IDBJU.2501.000127,SPB.IDBJU.0125.0000131
PKK.DN.IDSTU.2501.000634,SPB.IDSTU.0125.0000642
PKK.DN.IDSTU.2501.000635,SPB.IDSTU.0125.0000641
PKK.DN.IDGRE.2501.000726,SPB.IDGRE.0125.0000843
PKK.LN.IDSUB.2501.000596,SPB.IDSUB.0125.0001048
PKK.DN.IDGRE.2501.000463,SPB.IDGRE.0125.0000840
PKK.DN.IDGRE.2501.000549,SPB.IDGRE.0125.0000838
PKK.DN.IDGRE.2501.000585,SPB.IDGRE.0125.0000842
PKK.DN.IDGRE.2501.000548,SPB.IDGRE.0125.0000841
PKK.DN.IDGRE.2501.000584,SPB.IDGRE.0125.0000839
PKK.DN.IDGRE.2501.000462,SPB.IDGRE.0125.0000837
PKK.DN.IDBDJ.2501.002797,SPB.IDBDJ.0125.0003651
PKK.DN.IDBDJ.2501.002798,SPB.IDBDJ.0125.0003650
PKK.DN.IDSRG.2501.000298,SPB.IDSRG.0125.0000315
PKK.DN.IDBDJ.2501.003401,SPB.IDBDJ.0125.0003649
PKK.DN.IDSUB.2501.000817,SPB.IDSUB.0125.0001053
PKK.DN.IDSUB.2501.001003,SPB.IDSUB.0125.0001052
PKK.DN.IDBDJ.2501.003404,SPB.IDBDJ.0125.0003648
PKK.DN.IDKBU.2501.000736,SPB.IDKBU.0125.0000763
PKK.DN.IDKBU.2501.000735,SPB.IDKBU.0125.0000762
PKK.DN.IDSUB.2501.001034,SPB.IDSUB.0125.0001047
PKK.DN.IDBJU.2501.000130,SPB.IDBJU.0125.0000130
PKK.DN.IDSUB.2501.000944,SPB.IDSUB.0125.0001046
PKK.DN.IDKBU.2501.000722,SPB.IDKBU.0125.0000761
PKK.DN.IDKBU.2501.000723,SPB.IDKBU.0125.0000760
PKK.DN.IDSUB.2501.000999,SPB.IDSUB.0125.0001051
PKK.DN.IDSUB.2501.001040,SPB.IDSUB.0125.0001050
PKK.DN.IDSUB.2501.001072,SPB.IDSUB.0125.0001049
PKK.DN.IDGRE.2501.000708,SPB.IDGRE.0125.0000836
PKK.DN.IDGRE.2501.000691,SPB.IDGRE.0125.0000815
PKK.DN.IDBJU.2501.000129,SPB.IDBJU.0125.0000129
PKK.DN.IDSUB.2501.001047,SPB.IDSUB.0125.0001045
PKK.DN.IDGRE.2501.000283,SPB.IDGRE.0125.0000835
PKK.DN.IDGRE.2412.000394,SPB.IDGRE.0125.0000834
PKK.DN.IDGRE.2412.000822,SPB.IDGRE.0125.0000833
PKK.DN.IDGRE.2501.000120,SPB.IDGRE.0125.0000832
PKK.LN.IDSUB.2501.001027,SPB.IDSUB.0125.0001044
PKK.DN.IDSUB.2501.000817,SPB.IDSUB.0125.000103
PKK.DN.IDSUB.2501.001003, SPB.IDSUB.0125.000104
PKK.DN.IDLBR.2501.000160,SPB.IDLBR.0125.0000170
PKK.DN.IDGRE.2412.000391,SPB.IDGRE.0125.0000831
PKK.DN.IDGRE.2501.000282,SPB.IDGRE.0125.0000830
PKK.DN.IDGRE.2501.000119,SPB.IDGRE.0125.0000829
PKK.DN.IDGRE.2412.000821,SPB.IDGRE.0125.0000828
PKK.DN.IDSUB.2501.000960,SPB.IDSUB.0125.0001043
PKK.DN.IDKBU.2501.000390,SPB.IDKBU.0125.0000759
PKK.DN.IDCXP.2501.000051,SPB.IDCXP.0125.0000084
PKK.DN.IDBDJ.2501.003428,SPB.IDBDJ.0125.0003643
PKK.DN.IDBJU.2501.000105,SPB.IDBJU.0125.0000128
PKK.DN.IDGRE.2501.000720,SPB.IDGRE.0125.0000827
PKK.DN.IDGRE.2501.000771,SPB.IDGRE.0125.0000826
PKK.DN.IDBOA.2501.003005,SPB.IDBOA.0125.0003232
PKK.LN.IDGRE.2501.000728,SPB.IDGRE.0125.0000817
PKK.DN.IDSUB.2501.001022,SPB.IDSUB.0125.0001042
PKK.DN.IDKBU.2501.000737,SPB.IDKBU.0125.0000758
PKK.DN.IDKBU.2501.000738,SPB.IDKBU.0125.0000757
PKK.DN.IDGRE.2501.000768,SPB.IDGRE.0125.0000825
PKK.DN.IDSUB.2501.000911,SPB.IDSUB.0125.0001041
PKK.DN.IDSTU.2501.000548,SPB.IDSTU.0125.0000640
PKK.DN.IDSTU.2501.000549,SPB.IDSTU.0125.0000639
PKK.DN.IDBDJ.2501.003427,SPB.IDBDJ.0125.0003642
PKK.DN.IDKBU.2501.000710,SPB.IDKBU.0125.0000753
PKK.DN.IDSUB.2501.001041,SPB.IDSUB.0125.0001040
PKK.DN.IDBDJ.2501.002795,SPB.IDBDJ.0125.0003640
PKK.DN.IDBDJ.2501.003226,SPB.IDBDJ.0125.0003639
PKK.DN.IDKBU.2501.000711,SPB.IDKBU.0125.0000752
PKK.DN.IDBDJ.2501.002792,SPB.IDBDJ.0125.0003637
PKK.DN.IDBDJ.2501.003253,SPB.IDBDJ.0125.0003635
PKK.DN.IDBJU.2501.000128,SPB.IDBJU.0125.0000127
PKK.DN.IDBDJ.2501.003225,SPB.IDBDJ.0125.0003636
PKK.DN.IDBDJ.2501.003267,SPB.IDBDJ.0125.0003633
PKK.DN.IDBDJ.2501.003269,SPB.IDBDJ.0125.0003632
PKK.DN.IDBDJ.2501.003481,SPB.IDBDJ.0125.0003631
PKK.DN.IDBDJ.2501.003482,SPB.IDBDJ.0125.0003630
PKK.DN.IDBDJ.2501.003300,SPB.IDBDJ.0125.0003629
PKK.DN.IDSUB.2501.001002,SPB.IDSUB.0125.0001039
PKK.DN.IDSUB.2501.000926,SPB.IDSUB.0125.0001038
PKK.DN.IDKBU.2501.000719,SPB.IDKBU.0125.0000750
PKK.DN.IDGRE.2501.000687,SPB.IDGRE.0125.0000818
PKK.LN.IDSTU.2501.000484,SPB.IDSTU.0125.0000636
PKK.DN.IDGRE.2501.000764,SPB.IDGRE.0125.0000824
PKK.DN.IDSMQ.2501.000341,SPB.IDSMQ.0125.0000427
PKK.DN.IDSMQ.2501.000342,SPB.IDSMQ.0125.0000426
PKK.LN.IDSTU.2501.000523,SPB.IDSTU.0125.0000635
PKK.DN.IDGRE.2501.000763,SPB.IDGRE.0125.0000823
PKK.DN.IDBDJ.2501.003334,SPB.IDBDJ.0125.0003623
PKK.DN.IDBDJ.2501.003333,SPB.IDBDJ.0125.0003622
PKK.DN.IDBDJ.2501.003336,SPB.IDBDJ.0125.0003620
PKK.DN.IDBDJ.2501.002980,SPB.IDBDJ.0125.0003626
PKK.DN.IDBDJ.2501.003337,SPB.IDBDJ.0125.0003621
PKK.DN.IDBDJ.2501.003332,SPB.IDBDJ.0125.0003617
PKK.DN.IDBDJ.2501.002556,SPB.IDBDJ.0125.0003616
PKK.DN.IDBDJ.2501.001578,SPB.IDBDJ.0125.0003613
PKK.DN.IDBDJ.2501.003025,SPB.IDBDJ.0125.0003619
PKK.DN.IDBDJ.2501.003349,SPB.IDBDJ.0125.0003612
PKK.DN.IDBDJ.2501.003347,SPB.IDBDJ.0125.0003611
PKK.DN.IDBDJ.2501.001579,SPB.IDBDJ.0125.0003610
PKK.DN.IDGRE.2501.000570,SPB.IDGRE.0125.0000822
PKK.DN.IDKBU.2501.000732,SPB.IDKBU.0125.0000749
PKK.DN.IDKBU.2501.000731,SPB.IDKBU.0125.0000748
PKK.DN.IDBDJ.2501.000355,SPB.IDBDJ.0125.0003609
PKK.DN.IDKBU.2501.000640,SPB.IDKBU.0125.0000747
PKK.DN.IDBDJ.2501.003107,SPB.IDBDJ.0125.0003607
PKK.LN.IDGRE.2501.000466,SPB.IDGRE.0125.0000821
PKK.DN.IDKOE.2501.000160,SPB.IDKOE.0125.0000179
PKK.DN.IDSUB.2501.000994,SPB.IDSUB.0125.0001037
PKK.DN.IDBDJ.2501.003100,SPB.IDBDJ.0125.0003605
PKK.DN.IDSMQ.2501.000176,SPB.IDSMQ.0125.0000423
PKK.DN.IDBDJ.2501.003089,SPB.IDBDJ.0125.0003601
PKK.DN.IDBDJ.2501.003035,SPB.IDBDJ.0125.0003602
PKK.DN.IDBDJ.2501.003147,SPB.IDBDJ.0125.0003598
PKK.DN.IDBDJ.2501.003148,SPB.IDBDJ.0125.0003597
PKK.DN.IDBDJ.2501.002365,SPB.IDBDJ.0125.0003596
PKK.DN.IDLBR.2501.000162,SPB.IDLBR.0125.0000169
PKK.DN.IDKOE.2501.000158,SPB.IDKOE.0125.0000178
PKK.LN.IDSUB.2501.000080,SPB.IDSUB.0125.0001036
PKK.DN.IDSMQ.2501.000364,SPB.IDSMQ.0125.0000422
PKK.DN.IDSMQ.2501.000365,SPB.IDSMQ.0125.0000421
PKK.DN.IDBDJ.2501.003036,SPB.IDBDJ.0125.0003594
PKK.DN.IDBDJ.2501.001620,SPB.IDBDJ.0125.0003595
PKK.DN.IDSMQ.2501.000324,SPB.IDSMQ.0125.0000420
PKK.LN.IDSTU.2501.000525,SPB.IDSTU.0125.0000633
PKK.DN.IDSMQ.2501.000325,SPB.IDSMQ.0125.0000419
PKK.DN.IDCEB.2501.000045,SPB.IDCEB.0125.0000056
PKK.DN.IDBDJ.2501.002924,SPB.IDBDJ.0125.0003589
PKK.DN.IDSUB.2501.001030,SPB.IDSUB.0125.0001035
PKK.DN.IDBDJ.2501.003105,SPB.IDBDJ.0125.0003587
PKK.DN.IDSMQ.2411.000339,SPB.IDSMQ.0125.0000418
PKK.DN.IDSMQ.2501.000175,SPB.IDSMQ.0125.0000416
PKK.DN.IDKUM.2501.000094,SPB.IDKUM.0125.0000191
PKK.DN.IDBDJ.2501.003088,SPB.IDBDJ.0125.0003584
PKK.LN.IDGRE.2501.000732,SPB.IDGRE.0125.0000819
PKK.DN.IDBDJ.2501.002925,SPB.IDBDJ.0125.0003591
PKK.LN.IDGRE.2501.000682,SPB.IDGRE.0125.0000820
PKK.DN.IDSMQ.2411.000340,SPB.IDSMQ.0125.0000417
PKK.DN.IDBDJ.2501.003070,SPB.IDBDJ.0125.0003581
PKK.DN.IDBOA.2501.003051,SPB.IDBOA.0125.0003214
PKK.DN.IDKUM.2501.000094,IDKUM-SPK.2501.000407	
PKK.DN.IDSMQ.2501.000216,SPB.IDSMQ.0125.0000415
PKK.DN.IDSUB.2501.000763,SPB.IDSUB.0125.0001034
PKK.DN.IDSMQ.2501.000215,SPB.IDSMQ.0125.0000414
PKK.DN.IDKUM.2501.000161,IDKUM-SPK.2501.000409	
PKK.DN.IDBDJ.2501.002575,SPB.IDBDJ.0125.0003578
PKK.DN.IDKUM.2501.000105,SPB.IDKUM.0125.0000189
PKK.DN.IDBDJ.2501.002576,SPB.IDBDJ.0125.0003577
PKK.DN.IDKUM.2501.000106,SPB.IDKUM.0125.0000190
PKK.DN.IDBDJ.2501.003190,SPB.IDBDJ.0125.0003576
PKK.DN.IDBDJ.2501.003191,SPB.IDBDJ.0125.0003575
PKK.LN.IDSUB.2501.001017,SPB.IDSUB.0125.0001033
PKK.DN.IDLBR.2501.000167,SPB.IDLBR.0125.0000168
PKK.DN.IDLBR.2501.000131,SPB.IDLBR.0125.0000167
PKK.DN.IDBOA.2501.003179,SPB.IDBOA.0125.0003210
PKK.LN.IDBOA.2501.002995,SPB.IDBOA.0125.0003185
PKK.DN.IDSMQ.2501.000375,SPB.IDSMQ.0125.0000410
PKK.DN.IDSUB.2501.000927,SPB.IDSUB.0125.0001032
PKK.DN.IDSUB.2501.001015,SPB.IDSUB.0125.0001030
PKK.DN.IDSUB.2501.000874,SPB.IDSUB.0125.0001029
PKK.DN.IDBOA.2501.003120,SPB.IDBOA.0125.0003140
PKK.DN.IDKOE.2501.000154,SPB.IDKOE.0125.0000176
PKK.DN.IDKOE.2501.000150,SPB.IDKOE.0125.0000175
PKK.DN.IDKOE.2501.000165,SPB.IDKOE.0125.0000174
PKK.DN.IDSUB.2501.000800,SPB.IDSUB.0125.0001031
PKK.DN.IDGRE.2501.000775,SPB.IDGRE.0125.0000813
PKK.DN.IDKOE.2501.000168,SPB.IDKOE.0125.0000173
PKK.DN.IDLBR.2501.000165,SPB.IDLBR.0125.0000166
PKK.DN.IDSUB.2501.000919,SPB.IDSUB.0125.0001027
PKK.DN.IDKBU.2501.000730,SPB.IDKBU.0125.0000743
PKK.DN.IDSUB.2501.001008,SPB.IDSUB.0125.0001025
PKK.DN.IDSUB.2501.001029,SPB.IDSUB.0125.0001023
PKK.DN.IDSUB.2501.000923,SPB.IDSUB.0125.0001022
PKK.DN.IDSUB.2501.001031,SPB.IDSUB.0125.0001028
PKK.DN.IDSUB.2501.000986,SPB.IDSUB.0125.0001026
PKK.DN.IDLBR.2501.000159,SPB.IDLBR.0125.0000165
PKK.LN.IDSUB.2501.000991,SPB.IDSUB.0125.0001024
PKK.DN.IDLBR.2501.000164,SPB.IDLBR.0125.0000164
PKK.DN.IDBDJ.2501.003342,SPB.IDBDJ.0125.0003568
PKK.DN.IDSRG.2501.000261,SPB.IDSRG.0125.0000314
PKK.DN.IDSRG.2501.000264,SPB.IDSRG.0125.0000313
PKK.DN.IDSUB.2501.000831,SPB.IDSUB.0125.0001021
PKK.DN.IDSUB.2501.000743,SPB.IDSUB.0125.0001020
PKK.LN.IDSRG.2501.000276,SPB.IDSRG.0125.0000312
PKK.DN.IDSUB.2501.000589,SPB.IDSUB.0125.0001019
PKK.DN.IDSUB.2501.001023,SPB.IDSUB.0125.0001018
PKK.DN.IDKBU.2501.000433,SPB.IDKBU.0125.0000741
PKK.DN.IDSRG.2501.000282,SPB.IDSRG.0125.0000311
PKK.DN.IDKBU.2501.000482,SPB.IDKBU.0125.0000739
PKK.DN.IDSUB.2501.001013,SPB.IDSUB.0125.0001017
PKK.DN.IDKBU.2501.000434,SPB.IDKBU.0125.0000742
PKK.DN.IDKBU.2412.000405,SPB.IDKBU.0125.0000740
PKK.DN.IDSTU.2501.000512,SPB.IDSTU.0125.0000625
PKK.DN.IDSTU.2501.000511,SPB.IDSTU.0125.0000624
PKK.DN.IDKBU.2501.000708,SPB.IDKBU.0125.0000738
PKK.DN.IDBJU.2501.000120,SPB.IDBJU.0125.0000126
PKK.DN.IDSTU.2501.000622,SPB.IDSTU.0125.0000623
PKK.DN.IDSTU.2410.000191,SPB.IDSTU.0125.0000622
PKK.DN.IDSMQ.2501.000403,SPB.IDSMQ.0125.0000409
PKK.DN.IDGRE.2501.000582,SPB.IDGRE.0125.0000808
PKK.DN.IDKBU.2501.000707,SPB.IDKBU.0125.0000737
PKK.DN.IDKUM.2410.000024,SPB.IDKUM.0125.0000187
PKK.DN.IDKUM.2501.000108,SPB.IDKUM.0125.0000186
PKK.DN.IDKOE.2501.000166,SPB.IDKOE.0125.0000172
PKK.DN.IDKOE.2501.000156,SPB.IDKOE.0125.0000171
PKK.DN.IDGRE.2501.000651,SPB.IDGRE.0125.0000810
PKK.DN.IDGRE.2501.000652,SPB.IDGRE.0125.0000809
PKK.DN.IDGRE.2501.000581,SPB.IDGRE.0125.0000807
PKK.DN.IDSUB.2501.000971,SPB.IDSUB.0125.0001016
PKK.DN.IDSUB.2501.000963,SPB.IDSUB.0125.0001014
